# AUTOGEN TABLE - DO NOT EDIT
# notebooks/plotting/main_fig1/plot-qv-estimates.ipynb|20241206T1049
sample	sequence	merqury_error_kmer	merqury_total_kmer	merqury_qv_est	merqury_error_rate	asm_unit	assembler	seq_length	variant_adj_length	variant_num_errors	variant_qv_est	assembly
HG03456	h1tg000173l#1-39376	17	39356	46.8669	2.05735e-05	hap1	hifiasm	39376	39376	1	46.0	HG03456.hsm-ps-sseq
HG03456	h1tg000174l#1-27090	0	27070	99.0	0.0	hap1	hifiasm	27090	27090	4	38.0	HG03456.hsm-ps-sseq
HG03456	h1tg000175l#1-126166	4	126146	58.2103	1.50999e-06	hap1	hifiasm	126166	126166	1	51.0	HG03456.hsm-ps-sseq
HG03456	h1tg000176l#1-38556	0	38536	99.0	0.0	hap1	hifiasm	38556	38556	17	34.0	HG03456.hsm-ps-sseq
HG03456	h1tg000177l#1-36314	0	36294	99.0	0.0	hap1	hifiasm	36314	36314	0	99.0	HG03456.hsm-ps-sseq
HG03456	h1tg000178l#1-60866	0	60846	99.0	0.0	hap1	hifiasm	60866	60866	0	99.0	HG03456.hsm-ps-sseq
HG03456	h1tg000179l#1-39102	0	39082	99.0	0.0	hap1	hifiasm	39102	39102	0	99.0	HG03456.hsm-ps-sseq
HG03456	h1tg000181l#1-20426	0	20406	99.0	0.0	hap1	hifiasm	20426	20426	0	99.0	HG03456.hsm-ps-sseq
HG03456	h1tg000182c#1-44952	0	44932	99.0	0.0	hap1	hifiasm	44952	44952	9	37.0	HG03456.hsm-ps-sseq
HG03456	h1tg000183l#1-22497	0	22477	99.0	0.0	hap1	hifiasm	22497	22497	0	99.0	HG03456.hsm-ps-sseq
HG03456	h1tg000184l#1-32789	0	32769	99.0	0.0	hap1	hifiasm	32789	32789	9	36.0	HG03456.hsm-ps-sseq
HG03456	h1tg000185l#1-17777	0	17757	99.0	0.0	hap1	hifiasm	17777	17777	0	99.0	HG03456.hsm-ps-sseq
HG03456	h1tg000186l#1-15071	0	15051	99.0	0.0	hap1	hifiasm	15071	15071	0	99.0	HG03456.hsm-ps-sseq
HG03456	h1tg000187l#1-33375	10	33355	48.4532	1.42785e-05	hap1	hifiasm	33375	33375	0	99.0	HG03456.hsm-ps-sseq
HG03456	h1tg000188l#1-32431	0	32411	99.0	0.0	hap1	hifiasm	32431	32431	0	99.0	HG03456.hsm-ps-sseq
HG03456	h1tg000189l#1-24347	0	24327	99.0	0.0	hap1	hifiasm	24347	24347	0	99.0	HG03456.hsm-ps-sseq
HG03456	h1tg000190l#1-15676	0	15656	99.0	0.0	hap1	hifiasm	15676	15676	0	99.0	HG03456.hsm-ps-sseq
HG03456	h1tg000191l#1-6885	0	6865	99.0	0.0	hap1	hifiasm	6885	6885	0	99.0	HG03456.hsm-ps-sseq
HG03456	h1tg000192l#1-24002	0	23982	99.0	0.0	hap1	hifiasm	24002	24002	0	99.0	HG03456.hsm-ps-sseq
HG03456	h1tg000193l#1-32151	0	32131	99.0	0.0	hap1	hifiasm	32151	32151	4	39.0	HG03456.hsm-ps-sseq
HG03456	h1tg000194l#1-14581	0	14561	99.0	0.0	hap1	hifiasm	14581	14581	0	99.0	HG03456.hsm-ps-sseq
HG03456	h1tg000195l#1-30599	0	30579	99.0	0.0	hap1	hifiasm	30599	30599	0	99.0	HG03456.hsm-ps-sseq
HG03456	h1tg000196l#1-24493	4	24473	51.0881	7.78372e-06	hap1	hifiasm	24493	24493	0	99.0	HG03456.hsm-ps-sseq
HG03456	h1tg000197l#1-20476	0	20456	99.0	0.0	hap1	hifiasm	20476	20476	0	99.0	HG03456.hsm-ps-sseq
HG03456	h1tg000198l#1-10689	0	10669	99.0	0.0	hap1	hifiasm	10689	10689	0	99.0	HG03456.hsm-ps-sseq
HG03456	h1tg000199l#1-14858	0	14838	99.0	0.0	hap1	hifiasm	14858	14858	0	99.0	HG03456.hsm-ps-sseq
HG03456	h1tg000200l#1-25273	624	25253	29.2418	0.00119074	hap1	hifiasm	25273	25273	0	99.0	HG03456.hsm-ps-sseq
HG03456	h1tg000201l#1-38281	0	38261	99.0	0.0	hap1	hifiasm	38281	38281	0	99.0	HG03456.hsm-ps-sseq
HG03456	h1tg000202l#1-21057	0	21037	99.0	0.0	hap1	hifiasm	21057	21057	0	99.0	HG03456.hsm-ps-sseq
HG03456	h1tg000203l#1-9584	0	9564	99.0	0.0	hap1	hifiasm	9584	9584	0	99.0	HG03456.hsm-ps-sseq
HG03456	h1tg000204l#1-12177	0	12157	99.0	0.0	hap1	hifiasm	12177	12177	0	99.0	HG03456.hsm-ps-sseq
HG03456	h1tg000205l#1-21069	0	21049	99.0	0.0	hap1	hifiasm	21069	21069	0	99.0	HG03456.hsm-ps-sseq
HG03456	h1tg000206l#1-25973	0	25953	99.0	0.0	hap1	hifiasm	25973	25973	2	41.0	HG03456.hsm-ps-sseq
HG03456	h1tg000207l#1-19603	0	19583	99.0	0.0	hap1	hifiasm	19603	19603	0	99.0	HG03456.hsm-ps-sseq
HG03456	h1tg000208l#1-12507	0	12487	99.0	0.0	hap1	hifiasm	12507	12507	0	99.0	HG03456.hsm-ps-sseq
HG03456	h1tg000209l#1-14785	0	14765	99.0	0.0	hap1	hifiasm	14785	14785	0	99.0	HG03456.hsm-ps-sseq
HG03456	h1tg000210l#1-24063	21	24043	43.8081	4.16095e-05	hap1	hifiasm	24063	24063	0	99.0	HG03456.hsm-ps-sseq
HG03456	h1tg000211l#1-20358	31	20338	41.3885	7.26356e-05	hap1	hifiasm	20358	20358	8	34.0	HG03456.hsm-ps-sseq
HG03456	h1tg000212l#1-14724	0	14704	99.0	0.0	hap1	hifiasm	14724	14724	0	99.0	HG03456.hsm-ps-sseq
HG03456	h1tg000213l#1-11249	0	11229	99.0	0.0	hap1	hifiasm	11249	11249	0	99.0	HG03456.hsm-ps-sseq
HG03456	h1tg000214l#1-19644	0	19624	99.0	0.0	hap1	hifiasm	19644	19644	0	99.0	HG03456.hsm-ps-sseq
HG03456	h1tg000215l#1-14142	0	14122	99.0	0.0	hap1	hifiasm	14142	14142	0	99.0	HG03456.hsm-ps-sseq
HG03456	h1tg000216l#1-19724	0	19704	99.0	0.0	hap1	hifiasm	19724	19724	0	99.0	HG03456.hsm-ps-sseq
HG03456	h1tg000217l#1-16568	0	16548	99.0	0.0	hap1	hifiasm	16568	16568	0	99.0	HG03456.hsm-ps-sseq
HG03456	h1tg000218l#1-11707	0	11687	99.0	0.0	hap1	hifiasm	11707	11707	0	99.0	HG03456.hsm-ps-sseq
HG03456	h2tg000001l#1-39975282	1036	39975262	59.0865	1.23411e-06	hap2	hifiasm	39975282	39975282	299	51.0	HG03456.hsm-ps-sseq
HG03456	h2tg000001l#39975323-89186715	794	49211373	61.1446	7.68315e-07	hap2	hifiasm	49211393	49211393	150	55.0	HG03456.hsm-ps-sseq
HG03456	h2tg000002l#1-97041411	1210	97041391	62.2639	5.93761e-07	hap2	hifiasm	97041411	97041411	246	56.0	HG03456.hsm-ps-sseq
HG03456	h2tg000003l#1-92662707	2309	92662687	59.257	1.1866e-06	hap2	hifiasm	92662707	92662707	476	53.0	HG03456.hsm-ps-sseq
HG03456	h2tg000004l#1-19224669	765	19224649	57.2241	1.89492e-06	hap2	hifiasm	19224669	19224669	56	55.0	HG03456.hsm-ps-sseq
HG03456	h2tg000005l#1-101623317	640	101623297	65.2303	2.99895e-07	hap2	hifiasm	101623317	101623317	336	55.0	HG03456.hsm-ps-sseq
HG03456	h2tg000006l#1-131840201	981	131840181	64.506	3.54326e-07	hap2	hifiasm	131840201	131840201	356	56.0	HG03456.hsm-ps-sseq
HG03456	h2tg000007l#1-5737627	4	5737607	74.7889	3.31979e-08	hap2	hifiasm	5737627	5737627	5	61.0	HG03456.hsm-ps-sseq
HG03456	h2tg000008l#1-100796370	837	100796350	64.0294	3.95424e-07	hap2	hifiasm	100796370	100796370	273	56.0	HG03456.hsm-ps-sseq
HG03456	h2tg000009l#1-41932069	401	41932049	63.4162	4.55387e-07	hap2	hifiasm	41932069	41932069	129	55.0	HG03456.hsm-ps-sseq
HG03456	h2tg000010l#1-39811999	767	39811979	60.3743	9.17416e-07	hap2	hifiasm	39811999	39811999	149	54.0	HG03456.hsm-ps-sseq
HG03456	h2tg000010l#39812040-63634050	190	23821991	64.2044	3.79803e-07	hap2	hifiasm	23822011	23822011	86	54.0	HG03456.hsm-ps-sseq
HG03456	h2tg000011l#1-89400943	1205	89400923	61.9257	6.41843e-07	hap2	hifiasm	89400943	89400943	1041	49.0	HG03456.hsm-ps-sseq
HG03456	h2tg000012l#1-47060807	415	47060787	63.7683	4.19925e-07	hap2	hifiasm	47060807	47060807	194	54.0	HG03456.hsm-ps-sseq
HG03456	h2tg000013l#1-81648545	2462	81648525	58.4287	1.43591e-06	hap2	hifiasm	81648545	81648545	356	54.0	HG03456.hsm-ps-sseq
HG03456	h2tg000014l#1-89907386	1478	89907366	61.0634	7.82822e-07	hap2	hifiasm	89907386	89907386	246	56.0	HG03456.hsm-ps-sseq
HG03456	h2tg000014l#89907456-190115110	606	100207635	65.4065	2.87974e-07	hap2	hifiasm	100207655	100207655	195	57.0	HG03456.hsm-ps-sseq
HG03456	h2tg000015l#1-58394278	1210	58394258	60.058	9.86734e-07	hap2	hifiasm	58394278	58394278	235	54.0	HG03456.hsm-ps-sseq
HG03456	h2tg000016l#1-87728551	928	87728531	62.9781	5.03721e-07	hap2	hifiasm	87728551	87728551	299	55.0	HG03456.hsm-ps-sseq
HG03456	h2tg000017l#1-57314577	1344	57314557	59.5208	1.11666e-06	hap2	hifiasm	57314577	57314577	190	55.0	HG03456.hsm-ps-sseq
HG03456	h2tg000018l#1-32134279	295	32134259	63.5936	4.37156e-07	hap2	hifiasm	32134279	32134279	120	54.0	HG03456.hsm-ps-sseq
HG03456	h2tg000018l#32134420-36845409	64	4710970	61.8915	6.46924e-07	hap2	hifiasm	4710990	4710990	8	58.0	HG03456.hsm-ps-sseq
HG03456	h2tg000019l#1-58134866	1581	58134846	58.8772	1.29504e-06	hap2	hifiasm	58134866	58134866	228	54.0	HG03456.hsm-ps-sseq
HG03456	h2tg000020l#1-43843101	530	43843081	62.3984	5.75649e-07	hap2	hifiasm	43843101	43843101	133	55.0	HG03456.hsm-ps-sseq
HG03456	h2tg000021l#1-92106520	839	92106500	63.6275	4.33765e-07	hap2	hifiasm	92106520	92106520	439	53.0	HG03456.hsm-ps-sseq
HG03456	h2tg000022l#1-57822153	303	57822133	66.0287	2.49534e-07	hap2	hifiasm	57822153	57822153	220	54.0	HG03456.hsm-ps-sseq
HG03456	h2tg000023l#1-65713113	2238	65713093	57.9	1.62179e-06	hap2	hifiasm	65713113	65713113	338	53.0	HG03456.hsm-ps-sseq
HG03456	h2tg000024l#1-44285779	1690	44285759	57.4059	1.81724e-06	hap2	hifiasm	44285779	44285779	148	55.0	HG03456.hsm-ps-sseq
HG03456	h2tg000025l#1-108578614	1823	108578594	60.9717	7.99515e-07	hap2	hifiasm	108578614	108578614	349	55.0	HG03456.hsm-ps-sseq
HG03456	h2tg000026l#1-132676436	2737	132676416	60.0773	9.8235e-07	hap2	hifiasm	132676436	132676436	534	54.0	HG03456.hsm-ps-sseq
HG03456	h2tg000027l#1-93816286	1173	93816266	62.252	5.95392e-07	hap2	hifiasm	93816286	93816286	345	54.0	HG03456.hsm-ps-sseq
HG03456	h2tg000028l#1-100520978	1373	100520958	61.868	6.50425e-07	hap2	hifiasm	100520978	100520978	368	54.0	HG03456.hsm-ps-sseq
HG03456	h2tg000029l#1-23347301	93	23347281	67.2197	1.89683e-07	hap2	hifiasm	23347301	23347301	32	59.0	HG03456.hsm-ps-sseq
HG03456	h2tg000030l#1-105551820	1052	105551800	63.2367	4.74606e-07	hap2	hifiasm	105551820	105551820	312	55.0	HG03456.hsm-ps-sseq
HG03456	h2tg000031l#1-35583698	872	35583678	59.3295	1.16695e-06	hap2	hifiasm	35583698	35583698	142	54.0	HG03456.hsm-ps-sseq
HG03456	h2tg000032l#1-45953422	1670	45953402	57.6181	1.73056e-06	hap2	hifiasm	45953422	45953422	116	56.0	HG03456.hsm-ps-sseq
HG03456	h2tg000033l#1-94168716	1016	94168696	62.8923	5.13772e-07	hap2	hifiasm	94168716	94168716	384	54.0	HG03456.hsm-ps-sseq
HG03456	h2tg000034l#1-55348293	1231	55348273	59.7506	1.05911e-06	hap2	hifiasm	55348293	55348293	255	53.0	HG03456.hsm-ps-sseq
HG03456	h2tg000035l#1-44342865	1200	44342845	58.8986	1.28868e-06	hap2	hifiasm	44342865	44342865	98	57.0	HG03456.hsm-ps-sseq
HG03456	h2tg000036l#1-148167993	2242	148167973	61.4233	7.20552e-07	hap2	hifiasm	148167993	148167993	558	54.0	HG03456.hsm-ps-sseq
HG03456	h2tg000037l#1-2804427	224	2804407	54.198	3.80368e-06	hap2	hifiasm	2804427	2804427	1	64.0	HG03456.hsm-ps-sseq
HG03456	h2tg000038l#1-9171051	520	9171031	55.6862	2.70009e-06	hap2	hifiasm	9171051	9171051	93	50.0	HG03456.hsm-ps-sseq
HG03456	h2tg000039l#1-45225540	604	45225520	61.9656	6.3597e-07	hap2	hifiasm	45225540	45225540	252	53.0	HG03456.hsm-ps-sseq
HG03456	h2tg000040l#1-34535884	246	34535864	64.6955	3.39193e-07	hap2	hifiasm	34535884	34535884	99	55.0	HG03456.hsm-ps-sseq
HG03456	h2tg000041l#1-13856803	53	13856783	67.3961	1.82136e-07	hap2	hifiasm	13856803	13856803	59	54.0	HG03456.hsm-ps-sseq
HG03456	h2tg000042l#1-29460398	417	29460378	61.7132	6.74033e-07	hap2	hifiasm	29460398	29460398	68	56.0	HG03456.hsm-ps-sseq
HG03456	h2tg000043l#1-3198805	126	3198785	57.2683	1.87575e-06	hap2	hifiasm	3198805	3198805	5	58.0	HG03456.hsm-ps-sseq
HG03456	h2tg000044l#1-22191623	237	22191603	62.9366	5.0856e-07	hap2	hifiasm	22191623	22191623	61	56.0	HG03456.hsm-ps-sseq
HG03456	h2tg000045l#1-10161990	387	10161970	57.4148	1.81352e-06	hap2	hifiasm	10161990	10161990	83	51.0	HG03456.hsm-ps-sseq
HG03456	h2tg000046l#1-10195542	1	10195522	83.3063	4.67058e-09	hap2	hifiasm	10195542	10195542	8	61.0	HG03456.hsm-ps-sseq
HG03456	h2tg000047l#1-8089139	524	8089119	55.1078	3.08478e-06	hap2	hifiasm	8089139	8089139	2	66.0	HG03456.hsm-ps-sseq
HG03456	h2tg000048l#1-5769711	202	5769691	57.7801	1.6672e-06	hap2	hifiasm	5769711	5769711	27	53.0	HG03456.hsm-ps-sseq
HG03456	h2tg000049l#1-8618204	8	8618184	73.5454	4.42033e-08	hap2	hifiasm	8618204	8618204	28	55.0	HG03456.hsm-ps-sseq
HG03456	h2tg000050l#1-133112	65	133092	46.3336	2.32618e-05	hap2	hifiasm	133112	133112	81	32.0	HG03456.hsm-ps-sseq
HG03456	h2tg000051l#1-5992139	967	5992119	51.1434	7.68529e-06	hap2	hifiasm	5992139	5992139	20	55.0	HG03456.hsm-ps-sseq
HG03456	h2tg000052l#1-6290947	88	6290927	61.7645	6.66119e-07	hap2	hifiasm	6290947	6290947	193	45.0	HG03456.hsm-ps-sseq
HG03456	h2tg000053l#1-3553869	83	3553849	59.5384	1.11215e-06	hap2	hifiasm	3553869	3553869	2	62.0	HG03456.hsm-ps-sseq
HG03456	h2tg000054l#1-1500449	187	1500429	52.2657	5.93516e-06	hap2	hifiasm	1500449	1500449	19	49.0	HG03456.hsm-ps-sseq
HG03456	h2tg000055l#1-1054206	0	1054186	99.0	0.0	hap2	hifiasm	1054206	1054206	13	49.0	HG03456.hsm-ps-sseq
HG03456	h2tg000056l#1-617811	122	617791	50.2666	9.40459e-06	hap2	hifiasm	617811	617811	4	52.0	HG03456.hsm-ps-sseq
HG03456	h2tg000057l#1-2329803	424	2329783	50.6213	8.667e-06	hap2	hifiasm	2329803	2329803	11	53.0	HG03456.hsm-ps-sseq
HG03456	h2tg000058l#1-6433111	58	6433091	63.6721	4.2933e-07	hap2	hifiasm	6433111	6433111	5	61.0	HG03456.hsm-ps-sseq
HG03456	h2tg000059l#1-18781030	516	18781010	58.8328	1.30833e-06	hap2	hifiasm	18781030	18781030	54	55.0	HG03456.hsm-ps-sseq
HG03456	h2tg000060l#1-388653	220	388633	45.6922	2.69638e-05	hap2	hifiasm	388653	388653	14	44.0	HG03456.hsm-ps-sseq
HG03456	h2tg000061l#1-1827328	25	1827308	61.8609	6.51496e-07	hap2	hifiasm	1827328	1827328	3	58.0	HG03456.hsm-ps-sseq
HG03456	h2tg000062l#1-2920020	699	2920000	49.4308	1.14005e-05	hap2	hifiasm	2920020	2920020	14	53.0	HG03456.hsm-ps-sseq
HG03456	h2tg000063l#1-1061387	306	1061367	48.623	1.37308e-05	hap2	hifiasm	1061387	1061387	64	42.0	HG03456.hsm-ps-sseq
HG03456	h2tg000064l#1-3107799	146	3107779	56.5031	2.23714e-06	hap2	hifiasm	3107799	3107799	18	52.0	HG03456.hsm-ps-sseq
HG03456	h2tg000065l#1-3644414	0	3644394	99.0	0.0	hap2	hifiasm	3644414	3644414	0	99.0	HG03456.hsm-ps-sseq
HG03456	h2tg000066l#1-567783	0	567763	99.0	0.0	hap2	hifiasm	567783	567783	0	99.0	HG03456.hsm-ps-sseq
HG03456	h2tg000067l#1-2266097	716	2266077	48.2252	1.50482e-05	hap2	hifiasm	2266097	2266097	10	54.0	HG03456.hsm-ps-sseq
HG03456	h2tg000068l#1-2262829	16	2262809	64.7275	3.36709e-07	hap2	hifiasm	2262829	2262829	459	37.0	HG03456.hsm-ps-sseq
HG03456	h2tg000069l#1-2687006	49	2686986	60.6128	8.68391e-07	hap2	hifiasm	2687006	2687006	26	50.0	HG03456.hsm-ps-sseq
HG03456	h2tg000070l#1-735636	0	735616	99.0	0.0	hap2	hifiasm	735636	735636	0	99.0	HG03456.hsm-ps-sseq
HG03456	h2tg000071l#1-201332	42	201312	50.028	9.93581e-06	hap2	hifiasm	201332	201332	46	36.0	HG03456.hsm-ps-sseq
HG03456	h2tg000072l#1-743633	151	743613	50.1455	9.67058e-06	hap2	hifiasm	743633	743633	7	50.0	HG03456.hsm-ps-sseq
HG03456	h2tg000073l#1-1566976	56	1566956	57.6908	1.70184e-06	hap2	hifiasm	1566976	1566976	10	52.0	HG03456.hsm-ps-sseq
HG03456	h2tg000074l#1-473997	19	473977	57.1921	1.90891e-06	hap2	hifiasm	473997	473997	5	50.0	HG03456.hsm-ps-sseq
HG03456	h2tg000075l#1-1024490	1	1024470	73.3272	4.64817e-08	hap2	hifiasm	1024490	1024490	0	99.0	HG03456.hsm-ps-sseq
HG03456	h2tg000076l#1-100481	0	100461	99.0	0.0	hap2	hifiasm	100481	100481	24	36.0	HG03456.hsm-ps-sseq
HG03456	h2tg000077l#1-67690	261	67670	37.3518	0.000184003	hap2	hifiasm	67690	67690	0	99.0	HG03456.hsm-ps-sseq
HG03456	h2tg000078l#1-177257	0	177237	99.0	0.0	hap2	hifiasm	177257	177257	12	42.0	HG03456.hsm-ps-sseq
HG03456	h2tg000079l#1-60703	0	60683	99.0	0.0	hap2	hifiasm	60703	60703	3	43.0	HG03456.hsm-ps-sseq
HG03456	h2tg000080l#1-87443	0	87423	99.0	0.0	hap2	hifiasm	87443	87443	20	36.0	HG03456.hsm-ps-sseq
HG03456	h2tg000081l#1-434864	0	434844	99.0	0.0	hap2	hifiasm	434864	434864	0	99.0	HG03456.hsm-ps-sseq
HG03456	h2tg000082l#1-1108152	0	1108132	99.0	0.0	hap2	hifiasm	1108152	1108152	0	99.0	HG03456.hsm-ps-sseq
HG03456	h2tg000084l#1-1686013	1591	1685993	43.4721	4.49563e-05	hap2	hifiasm	1686013	1686013	21	49.0	HG03456.hsm-ps-sseq
HG03456	h2tg000085l#1-2771155	182	2771135	55.0479	3.12758e-06	hap2	hifiasm	2771155	2771155	4	58.0	HG03456.hsm-ps-sseq
HG03456	h2tg000086c#1-265703	112	265683	46.9728	2.00781e-05	hap2	hifiasm	265703	265703	50	37.0	HG03456.hsm-ps-sseq
HG03456	h2tg000087l#1-294365	0	294345	99.0	0.0	hap2	hifiasm	294365	294365	0	99.0	HG03456.hsm-ps-sseq
HG03456	h2tg000088l#1-2141417	0	2141397	99.0	0.0	hap2	hifiasm	2141417	2141417	0	99.0	HG03456.hsm-ps-sseq
HG03456	h2tg000089l#1-25385	0	25365	99.0	0.0	hap2	hifiasm	25385	25385	0	99.0	HG03456.hsm-ps-sseq
HG03456	h2tg000090c#1-69697	0	69677	99.0	0.0	hap2	hifiasm	69697	69697	2	45.0	HG03456.hsm-ps-sseq
HG03456	h2tg000091l#1-122109	0	122089	99.0	0.0	hap2	hifiasm	122109	122109	74	32.0	HG03456.hsm-ps-sseq
HG03456	h2tg000092l#1-197732	0	197712	99.0	0.0	hap2	hifiasm	197732	197732	1	53.0	HG03456.hsm-ps-sseq
HG03456	h2tg000093l#1-101096	20	101076	50.258	9.42331e-06	hap2	hifiasm	101096	101096	0	99.0	HG03456.hsm-ps-sseq
HG03456	h2tg000094l#1-480081	1	480061	70.0352	9.91938e-08	hap2	hifiasm	480081	480081	0	99.0	HG03456.hsm-ps-sseq
HG03456	h2tg000095l#1-182813	0	182793	99.0	0.0	hap2	hifiasm	182813	182813	35	37.0	HG03456.hsm-ps-sseq
HG03456	h2tg000096l#1-260547	17	260527	55.0761	3.10735e-06	hap2	hifiasm	260547	260547	12	43.0	HG03456.hsm-ps-sseq
HG03456	h2tg000097l#1-638436	77	638416	52.4081	5.74371e-06	hap2	hifiasm	638436	638436	0	99.0	HG03456.hsm-ps-sseq
HG03456	h2tg000098l#1-56746	33	56726	45.5737	2.77098e-05	hap2	hifiasm	56746	56746	8	39.0	HG03456.hsm-ps-sseq
HG03456	h2tg000099l#1-193557	48	193537	49.2769	1.18116e-05	hap2	hifiasm	193557	193557	3	48.0	HG03456.hsm-ps-sseq
HG03456	h2tg000100l#1-180105	12	180085	54.985	3.17321e-06	hap2	hifiasm	180105	180105	13	41.0	HG03456.hsm-ps-sseq
HG03456	h2tg000101l#1-124225	0	124205	99.0	0.0	hap2	hifiasm	124225	124225	2	48.0	HG03456.hsm-ps-sseq
HG03456	h2tg000102l#1-1160315	183	1160295	51.243	7.51097e-06	hap2	hifiasm	1160315	1160315	108	40.0	HG03456.hsm-ps-sseq
HG03456	h2tg000103l#1-183033	0	183013	99.0	0.0	hap2	hifiasm	183033	183033	0	99.0	HG03456.hsm-ps-sseq
HG03456	h2tg000104l#1-115363	0	115343	99.0	0.0	hap2	hifiasm	115363	115363	15	39.0	HG03456.hsm-ps-sseq
HG03456	h2tg000105l#1-25253	0	25233	99.0	0.0	hap2	hifiasm	25253	25253	0	99.0	HG03456.hsm-ps-sseq
HG03456	h2tg000106l#1-157755	27	157735	50.8875	8.15177e-06	hap2	hifiasm	157755	157755	9	42.0	HG03456.hsm-ps-sseq
HG03456	h2tg000107l#1-644670	0	644650	99.0	0.0	hap2	hifiasm	644670	644670	1	58.0	HG03456.hsm-ps-sseq
HG03456	h2tg000108l#1-56608	25	56588	46.7691	2.1042e-05	hap2	hifiasm	56608	56608	11	37.0	HG03456.hsm-ps-sseq
HG03456	h2tg000109l#1-184599	0	184579	99.0	0.0	hap2	hifiasm	184599	184599	0	99.0	HG03456.hsm-ps-sseq
HG03456	h2tg000110l#1-98691	0	98671	99.0	0.0	hap2	hifiasm	98691	98691	0	99.0	HG03456.hsm-ps-sseq
HG03456	h2tg000111l#1-24378	0	24358	99.0	0.0	hap2	hifiasm	24378	24378	0	99.0	HG03456.hsm-ps-sseq
HG03456	h2tg000112l#1-120068	0	120048	99.0	0.0	hap2	hifiasm	120068	120068	0	99.0	HG03456.hsm-ps-sseq
HG03456	h2tg000113l#1-320044	54	320024	50.9497	8.03576e-06	hap2	hifiasm	320044	320044	0	99.0	HG03456.hsm-ps-sseq
HG03456	h2tg000114l#1-94636	35	94616	47.5404	1.76182e-05	hap2	hifiasm	94636	94636	0	99.0	HG03456.hsm-ps-sseq
HG03456	h2tg000115l#1-121071	0	121051	99.0	0.0	hap2	hifiasm	121071	121071	1	51.0	HG03456.hsm-ps-sseq
HG03456	h2tg000116l#1-74673	0	74653	99.0	0.0	hap2	hifiasm	74673	74673	32	34.0	HG03456.hsm-ps-sseq
HG03456	h2tg000117l#1-326929	0	326909	99.0	0.0	hap2	hifiasm	326929	326929	0	99.0	HG03456.hsm-ps-sseq
HG03456	h2tg000118l#1-41962	0	41942	99.0	0.0	hap2	hifiasm	41962	41962	0	99.0	HG03456.hsm-ps-sseq
HG03456	h2tg000119l#1-98399	14	98379	51.6896	6.77697e-06	hap2	hifiasm	98399	98399	31	35.0	HG03456.hsm-ps-sseq
HG03456	h2tg000120l#1-53948	0	53928	99.0	0.0	hap2	hifiasm	53948	53948	0	99.0	HG03456.hsm-ps-sseq
HG03456	h2tg000121l#1-181339	0	181319	99.0	0.0	hap2	hifiasm	181339	181339	10	43.0	HG03456.hsm-ps-sseq
HG03456	h2tg000122l#1-431874	178	431854	47.0705	1.96313e-05	hap2	hifiasm	431874	431874	88	37.0	HG03456.hsm-ps-sseq
HG03456	h2tg000123l#1-67124	0	67104	99.0	0.0	hap2	hifiasm	67124	67124	0	99.0	HG03456.hsm-ps-sseq
HG03456	h2tg000124l#1-174816	0	174796	99.0	0.0	hap2	hifiasm	174816	174816	0	99.0	HG03456.hsm-ps-sseq
HG03456	h2tg000125l#1-124081	274	124061	39.7765	0.000105282	hap2	hifiasm	124081	124081	5	44.0	HG03456.hsm-ps-sseq
HG03456	h2tg000126l#1-310245	0	310225	99.0	0.0	hap2	hifiasm	310245	310245	0	99.0	HG03456.hsm-ps-sseq
HG03456	h2tg000127l#1-20962	0	20942	99.0	0.0	hap2	hifiasm	20962	20962	0	99.0	HG03456.hsm-ps-sseq
HG03456	h2tg000128c#1-33132	48	33112	41.6066	6.90775e-05	hap2	hifiasm	33132	33132	0	99.0	HG03456.hsm-ps-sseq
HG03456	h2tg000129l#1-40089	0	40069	99.0	0.0	hap2	hifiasm	40089	40089	37	30.0	HG03456.hsm-ps-sseq
HG03456	h2tg000130l#1-84271	0	84251	99.0	0.0	hap2	hifiasm	84271	84271	17	37.0	HG03456.hsm-ps-sseq
HG03456	h2tg000131l#1-738567	0	738547	99.0	0.0	hap2	hifiasm	738567	738567	1	59.0	HG03456.hsm-ps-sseq
HG03456	h2tg000132l#1-324930	0	324910	99.0	0.0	hap2	hifiasm	324930	324930	0	99.0	HG03456.hsm-ps-sseq
HG03456	h2tg000133l#1-88368	0	88348	99.0	0.0	hap2	hifiasm	88368	88368	2	46.0	HG03456.hsm-ps-sseq
HG03456	h2tg000134l#1-127486	138	127466	42.8751	5.1581e-05	hap2	hifiasm	127486	127486	0	99.0	HG03456.hsm-ps-sseq
HG03456	h2tg000135l#1-62554	0	62534	99.0	0.0	hap2	hifiasm	62554	62554	15	36.0	HG03456.hsm-ps-sseq
HG03456	h2tg000136l#1-68485	41	68465	45.4478	2.85246e-05	hap2	hifiasm	68485	68485	23	35.0	HG03456.hsm-ps-sseq
HG03456	h2tg000137l#1-100686	0	100666	99.0	0.0	hap2	hifiasm	100686	100686	30	35.0	HG03456.hsm-ps-sseq
HG03456	h2tg000138l#1-23641	0	23621	99.0	0.0	hap2	hifiasm	23641	23641	5	37.0	HG03456.hsm-ps-sseq
HG03456	h2tg000139l#1-90791	49	90771	45.8986	2.57123e-05	hap2	hifiasm	90791	90791	60	32.0	HG03456.hsm-ps-sseq
HG03456	h2tg000140l#1-66203	0	66183	99.0	0.0	hap2	hifiasm	66203	66203	9	39.0	HG03456.hsm-ps-sseq
